Book_ID,Book_Title,Authors,Rating,Number_of_reviews,Ratings_Count,ISBN-10,ISBN-13,Num_Of_Pages,Language_Code,Publication_year,Publisher
35479,Ring of Fire (Ring of Fire Anthology  #1),Eric Flint/David Weber/Mercedes Lackey/Dave Freer/Andrew Dennis/Virginia DeMarce/Loren K. Jones/S.L. Viehl/Anette M. Pedersen/Jonathan Cresswell/Scott Washburn/Deann Allen/Mike Turner/Greg Donahue/Walt Boyes/Jody Dorsett/K.D. Wentworth,3.9,64.0,1970.0,1416509089,9781416509080,722.0,eng,2005,Baen
35481,1635: The Cannon Law (Assiti Shards  #8),Eric Flint/Andrew Dennis,3.76,35.0,1336.0,1416509380,9781416509387,420.0,eng,2006,Baen
35488,Cash,Johnny Cash/Patrick   Carr,4.07,566.0,17107.0,0060727535,9780060727536,310.0,eng,2003,HarperOne
35489,Johnny Cash,Michael Streissguth,3.79,25.0,285.0,0306813688,9780306813689,334.0,eng,2006,Da Capo Press
35491,Controversy Creates Cash,Eric Bischoff/Jeremy Roberts,3.62,56.0,1154.0,141652729X,9781416527299,389.0,en-GB,2006,World Wrestling Entertainment Books
35499,Side Effects,Amy Goldman Koss,3.87,179.0,904.0,1596432942,9781596432949,144.0,eng,2006,Roaring Brook Press
35514,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),Joseph Campbell/David Kudler,4.43,17.0,345.0,1577314034,9781577314035,224.0,eng,2003,New World Library
35515,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),Joseph Campbell,4.22,49.0,971.0,1577312090,9781577312093,160.0,en-GB,2002,New World Library
35519,The Power of Myth,Joseph Campbell/Bill Moyers,4.29,1451.0,38720.0,0385418868,9780385418867,320.0,eng,1988,Anchor
35539,The Beatles: The Biography,Bob Spitz,4.15,417.0,9041.0,0316013315,9780316013314,983.0,eng,2005,Little Brown
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,4.25,255.0,4381.0,1592402690,9781592402694,400.0,eng,2007,Avery Publishing Group
35547,The Beatles: 365 Days,Simon Wells,4.18,12.0,99.0,0810959119,9780810959118,744.0,eng,2005,Harry N. Abrams
35552,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,10.0,156.0,0060844094,9780060844097,224.0,eng,2005,It Books
35553,Shout! The Beatles in Their Generation,Philip Norman,4.03,137.0,4624.0,0743235657,9780743235655,546.0,eng,2005,Fireside
35558,The Beatles Illustrated Lyrics,Alan Aldridge/The Beatles,4.26,34.0,1360.0,157912058X,9781579120580,272.0,eng,2005,Black Dog & Leventhal Publishers
35574,The Rough Guide to The Beatles,Chris Ingham,3.91,4.0,50.0,1843537206,9781843537205,325.0,eng,2006,Rough Guides
35581,The Love You Make: An Insider's Story of the Beatles,Peter     Brown/Steven Gaines/Anthony DeCurtis,4.08,110.0,2491.0,0451207351,9780451207357,464.0,eng,2002,NAL
35592,Magic Circles: The Beatles in Dream and History,Devin McKinney,3.88,6.0,56.0,067401636X,9780674016361,432.0,eng,2004,Harvard University Press
35602,A Day in the Life: The Music and Artistry of the Beatles,Mark Hertsgaard,4.16,46.0,1116.0,0385315171,9780385315173,448.0,eng,1996,Delta
35655,Two of Us: The Story of a Father  a Son  and the Beatles,Peter J. Smith,3.53,12.0,51.0,0618251456,9780618251452,206.0,en-US,2004,Houghton Mifflin Harcourt
35668,The Beatles,Hunter Davies,4.1,5.0,69.0,0393328864,9780393328868,416.0,en-US,2006,W. W. Norton Company
35669,Complete Idiot's Guide to The Beatles,Richard Buskin/Allan Kozinn,3.73,2.0,15.0,0028621301,9780028621302,384.0,eng,1997,Alpha
35689,Beatles: Every Little Thing,Maxwell Mackenzie,3.83,12.0,72.0,0380796988,9780380796984,224.0,en-US,1998,It Books
35710,Margot Fonteyn,Meredith Daneman,4.03,17.0,256.0,0140165304,9780140165302,704.0,eng,2005,Penguin
35711,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,4.11,422.0,3675.0,0375709223,9780375709227,288.0,eng,2001,Vintage
35722,Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman/Glen Merzer,4.13,171.0,1877.0,0684854465,9780684854465,224.0,en-US,2001,Scribner
35724,The Life You Were Born to Live,Dan Millman,4.11,1.0,19.0,1567313981,9781567313987,464.0,eng,2000,MJF Books
35729,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,5325.0,155348.0,0451218043,9780451218049,464.0,eng,2006,Signet
35751,Swanns Way (In Search of Lost Time #1),Marcel Proust,4.14,1.0,19.0,0701137681,9780701137687,534.0,eng,1992,Chatto & Windus
35781,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,4.02,11.0,531.0,0471272426,9780471272427,446.0,eng,2003,Wiley
35786,The Bush Dyslexicon: Observations on a National Disorder,Mark Crispin Miller,3.56,19.0,209.0,0393322963,9780393322965,370.0,eng,2002,W. W. Norton Company
35787,Extraordinary Popular Delusions & the Madness of Crowds (Great Minds),Charles Mackay,3.88,4.0,33.0,1573928917,9781573928915,724.0,eng,2001,Prometheus Books
35790,Extraordinary Popular Delusions and the Madness of Crowds/Confusión de Confusiones (Marketplace Book),Martin S. Fridson/Charles Mackay/Joseph de La Vega,3.91,3.0,35.0,0471133124,9780471133124,224.0,en-GB,1995,Wiley
35792,The Crowd/Extraordinary Popular Delusions & the Madness of Crowds,Gustave Le Bon/Charles Mackay,3.93,24.0,406.0,0934380236,9780934380232,288.0,eng,1993,Wasendorf & Associates Inc
35805,The Capture (Guardians of Ga'Hoole  #1),Kathryn Lasky,3.9,1232.0,22125.0,0439405572,9780439405577,222.0,eng,2003,Scholastic Paperbacks
35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,4.0,404.0,11354.0,0439405580,9780439405584,242.0,en-US,2003,Scholastic Inc.
35807,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,4.07,278.0,10154.0,0439405599,9780439405591,198.0,eng,2004,Scholastic Inc.
35810,The Night Journey,Kathryn Lasky,3.77,57.0,279.0,0142403229,9780142403228,160.0,eng,2005,Puffin Books
35811,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,4.29,138.0,4150.0,0312878605,9780312878603,966.0,eng,2002,Tom Doherty Associates/Orb Books
35815,Sunstorm (A Time Odyssey  #2),Arthur C. Clarke/Stephen Baxter,3.83,154.0,4049.0,0345452518,9780345452511,356.0,eng,2006,Del Rey Books
35819,Lair of the White Worm,Bram Stoker,2.86,244.0,2276.0,0646418424,9780646418421,120.0,eng,2002,Deodand Publishing
35822,Best Ghost and Horror Stories,Bram Stoker/Richard Dalby,3.52,7.0,55.0,0486297160,9780486297163,272.0,eng,2011,Dover Publications
35825,The Blonde on the Street Corner,David Goodis,3.71,26.0,284.0,1852424478,9781852424473,155.0,en-US,1998,Serpent's Tail
35826,Of Tender Sin,David Goodis/Adrian Wootton,3.69,24.0,150.0,1852426748,9781852426743,181.0,en-US,2001,Serpent's Tail
35827,The Moon in the Gutter,David Goodis/Adrian Wootton,3.65,40.0,350.0,1852424494,9781852424497,183.0,en-US,1998,Serpent's Tail
35846,The Chocolate-Covered Contest (Nancy Drew  #151),Carolyn Keene,3.89,17.0,520.0,067103443X,9780671034436,160.0,en-US,1999,Aladdin
35848,Ghost Stories (Nancy Drew),Carolyn Keene,3.75,12.0,337.0,0671691325,9780671691325,160.0,eng,1989,Aladdin
35860,The Humor of the American Cowboy,Stan Hoig/Nick Eggenhofer,3.43,1.0,3.0,0803273592,9780803273597,200.0,eng,2006,Bison Books
35870,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,302.0,8456.0,1593072287,9781593072285,350.0,eng,2006,Dark Horse Comics
35875,Ghost in the Shell,Masamune Shirow,4.18,3.0,61.0,1845760182,9781845760182,368.0,en-GB,2005,Titan
35878,Ghost in the Shell 2: Innocence: After The Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn/Daigo Shinma/Keita Saeki/Mamoru Oshii/Shinji Maki,3.97,3.0,21.0,1421513943,9781421513942,196.0,eng,2007,VIZ Media LLC
35880,At the Edge (Psychic Triplet Trilogy  #1),Cait London,3.79,21.0,273.0,0061140503,9780061140501,384.0,en-US,2007,Avon
35882,Tallchief: The Hunter (The Tallchiefs #9),Cait London,4.12,1.0,47.0,0373764197,9780373764198,192.0,eng,2002,Silhouette Desire
35886,With Her Last Breath,Cait London,3.66,11.0,112.0,006000181X,9780060001810,384.0,en-US,2003,Avon
35888,Tallchief For Keeps (The Tallchiefs #3),Cait London,4.2,2.0,65.0,0373483376,9780373483372,296.0,eng,1996,Silhouette
35895,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.47,2.0,19.0,1401204104,9781401204105,224.0,eng,2005,DC Comics
35896,The Sgt. Rock Archives  Vol. 1,Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,4.2,1.0,47.0,1563898411,9781563898419,240.0,eng,2002,DC Comics
35903,Sgt. Rock: The Prophecy,Joe Kubert,3.47,11.0,76.0,1401212484,9781401212483,144.0,en-US,2007,DC Comics
35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,1.0,77.0,1427802114,9781427802118,192.0,eng,2007,TokyoPop
35921,On Basilisk Station (Honor Harrington  #1),David Weber,4.13,1424.0,33456.0,1416509372,9781416509370,458.0,eng,2005,Baen Books
35924,The Lure of the Basilisk (The Lords of Dûs  #1),Lawrence Watt-Evans,3.71,17.0,493.0,1587155877,9781587155871,208.0,eng,2001,Wildside Press
35925,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw,3.56,73.0,817.0,074329243X,9780743292436,283.0,en-US,2006,Free Press
35927,Smart Love,Martha Heineman Pieper/William J. Pieper,3.91,10.0,97.0,1558321829,9781558321823,272.0,eng,2001,Harvard Common Press
35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,4.03,57.0,995.0,0689846177,9780689846175,40.0,eng,2001,Aladdin Paperbacks
35963,The Opposite of Fate,Amy Tan,3.92,11.0,172.0,0007170408,9780007170401,398.0,eng,2004,Harper Perennial
35975,Bonesetter's Daughter,Amy Tan/Joan Chen,3.99,49.0,177.0,1597770760,9781597770767,11.0,eng,2006,Phoenix Audio
35983,The Horizontal World: Growing Up Wild in the Middle of Nowhere,Debra Marquart,3.77,76.0,387.0,1582433453,9781582433455,270.0,en-US,2006,Counterpoint LLC
35987,The Greek Islands,Lawrence Durrell,3.89,3.0,25.0,0571214266,9780571214266,332.0,eng,2002,Faber & Faber
35988,The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx,Lawrence Durrell,4.07,23.0,287.0,0571225551,9780571225552,1376.0,en-US,2004,Faber & Faber
35991,Through the Dark Labyrinth: A Biography of Lawrence Durrell,Gordon Bowker,3.83,7.0,39.0,0312172257,9780312172251,480.0,eng,1997,St. Martin's Press
35997,Clear Light of Day,Anita Desai,3.68,144.0,2262.0,0618074511,9780618074518,183.0,eng,2000,Mariner Books
36004,In Custody,Anita Desai,3.33,81.0,1021.0,0140238131,9780140238136,204.0,eng,1994,Penguin Books Ltd
36005,Baumgartner's Bombay,Anita Desai,3.47,49.0,666.0,0618056807,9780618056804,240.0,eng,2000,Mariner Books
36023,Tim Burton: Interviews,Kristian Fraga,4.26,7.0,103.0,1578067596,9781578067596,192.0,eng,2010,University Press of Mississippi
36028,The Occult: A History,Colin Wilson,3.91,7.0,36.0,0394718135,9780394718132,606.0,eng,1973,Vintage/Random House Inc. (NYC)
36047,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin,4.2,2.0,4.0,0856684988,9780856684982,167.0,eng,1992,Aris & Phillips
36048,In the Royal Manner : Expert Advice on Etiquette and Entertaining from the Former Butler to Diana  Princess of Wales,Paul Burrell,3.64,3.0,47.0,044652641X,9780446526418,144.0,eng,2008,Warner Books
36060,Because the Night (Lloyd Hopkins  #2),James Ellroy,3.48,42.0,1085.0,1400095298,9781400095292,288.0,eng,2005,Vintage
36062,Crime Wave: Reportage and Fiction from the Underside of L.A.,James Ellroy/Art Cooper,3.59,50.0,1752.0,037570471X,9780375704710,288.0,en-US,1999,Vintage Crime/Black Lizard
36063,Suicide Hill (Lloyd Hopkins  #3),James Ellroy,3.53,39.0,1004.0,1400095301,9781400095308,288.0,eng,2006,Vintage
36064,American Tabloid (Underworld USA #1),James Ellroy,4.21,639.0,11787.0,037572737X,9780375727375,592.0,eng,2001,Vintage/Random House (NY)
36067,Your Cheatin' Heart,Nancy Bartholomew,3.69,5.0,72.0,0061014095,9780061014093,336.0,eng,2000,HarperTorch
36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,4.1,350.0,33724.0,0684802031,9780684802039,384.0,eng,1996,Free Press
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey/Jim Collins,4.1,7024.0,431987.0,0743269519,9780743269513,372.0,eng,2004,Free Press
36076,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,3.99,528.0,17073.0,074329730X,9780743297301,384.0,eng,2006,Free Press
36085,Everything Bad is Good for You,Steven Johnson,3.5,463.0,4027.0,1594481946,9781594481949,254.0,en-US,2006,Riverhead Books
36086,The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science  Cities  and the Modern World,Steven Johnson,3.9,2855.0,32723.0,1594489254,9781594489259,299.0,eng,2006,Riverhead Books
36128,The Fountains of Paradise,Arthur C. Clarke,3.96,17.0,117.0,0151327734,9780151327737,245.0,eng,1979,Harcourt Brace Jovanovich (NY)
36137,Bad Dreams,Kim Newman,3.16,13.0,151.0,0786702273,9780786702275,280.0,en-US,1995,Running Press
36140,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert,4.0,5.0,55.0,140396792X,9781403967923,288.0,eng,2005,St. Martin's Press
36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.,3.89,6.0,445.0,1555600387,9781555600389,321.0,eng,1987,FASA Corp.
36157,Feast of Souls (The Magister Trilogy  #1),C.S. Friedman,3.89,208.0,4240.0,0756404320,9780756404321,464.0,en-US,2007,DAW
36158,In Conquest Born (In Conquest Born  #1),C.S. Friedman,3.88,132.0,2467.0,0756400430,9780756400439,530.0,eng,2001,DAW
36159,Black Sun Rising (The Coldfire Trilogy  #1),C.S. Friedman,3.93,487.0,15607.0,0756403146,9780756403140,496.0,en-US,2005,Daw Books
36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman,4.17,7.0,101.0,0756403189,9780756403188,432.0,en-US,2005,DAW
36161,The Madness Season,C.S. Friedman,4.05,95.0,2459.0,0886774446,9780886774448,495.0,eng,1990,DAW Books Inc
36162,This Alien Shore,C.S. Friedman,4.04,197.0,3147.0,0886777992,9780886777999,564.0,en-US,1999,DAW
36190,Whirlpool,Elizabeth Lowell/Ann Maxwell,3.78,63.0,1143.0,0060511133,9780060511135,448.0,eng,2006,Avon
36191,Reckless Love (MacKenzie-Blackthorn #1),Elizabeth Lowell,3.8,45.0,1101.0,0373772521,9780373772520,384.0,eng,2006,Harlequin
36193,Warrior (MacKenzie-Blackthorn #5),Elizabeth Lowell,3.91,28.0,865.0,1551669048,9781551669045,256.0,eng,2002,MIRA
36195,Only Mine (Only Series  #2),Elizabeth Lowell,3.92,79.0,2209.0,0380763397,9780380763399,400.0,en-US,2003,Avon
36197,The Secret Sister,Ann Maxwell/Elizabeth Lowell,3.65,48.0,1181.0,0060511109,9780060511104,416.0,eng,2005,Avon
36198,Tell Me No Lies,Elizabeth Lowell,3.99,65.0,2221.0,0373771258,9780373771257,576.0,en-US,2006,HQN
36203,Sweet Rosie O'Grady,Joan Jonker,4.48,8.0,128.0,0747253749,9780747253747,416.0,eng,1997,Headline
36216,Fergus and the Night-Demon,Jim  Murphy/John Manders,3.69,18.0,81.0,0618339558,9780618339556,32.0,en-US,2006,Clarion Books
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,4.23,70.0,3153.0,0553586076,9780553586077,416.0,eng,2006,Bantam
36252,Avalon,Anya Seton/Philippa Gregory,3.87,158.0,2857.0,1556526008,9781556526008,440.0,en-US,2006,Chicago Review Press
36253,The Winthrop Woman,Anya Seton/Philippa Gregory,4.09,326.0,4258.0,155652644X,9781556526442,588.0,en-US,2006,Chicago Review Press
36255,The Hearth and Eagle,Anya Seton,3.89,26.0,569.0,0449236412,9780449236413,476.0,eng,1980,Fawcett
36259,Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives,Todd Gitlin,3.55,11.0,112.0,0805072837,9780805072839,256.0,en-US,2003,Picador
36260,The Whole World is Watching: Mass Media in the Making and Unmaking of the New Left with a New Preface,Todd Gitlin,3.73,6.0,83.0,0520239326,9780520239326,352.0,en-US,2003,University of California Press
36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin,3.73,42.0,475.0,0553372122,9780553372120,544.0,en-US,1993,Bantam Books (NY)
36262,The Intellectuals and the Flag,Todd Gitlin,3.59,1.0,2.0,0231124929,9780231124928,167.0,en-US,2006,Columbia University Press
36264,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,Todd Gitlin,3.73,1.0,10.0,0520040244,9780520040243,344.0,eng,1981,University of California Press
36268,The Pizza That We Made,Joan Holub/Lynne Avril Cravath,3.54,12.0,60.0,0142300195,9780142300190,32.0,en-US,2001,Penguin Young Readers
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,4.31,20.0,234.0,0143039911,9780143039914,672.0,eng,2006,Penguin Books
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26,13.0,683.0,006083093X,9780060830939,576.0,en-US,1970,Harper Perennial
36313,Tales,H.P. Lovecraft/Peter Straub,4.34,174.0,2525.0,1931082723,9781931082723,838.0,eng,2005,Library of America
36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,4.19,137.0,5300.0,0060957905,9780060957902,352.0,eng,2000,Ecco
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,4.31,545.0,26857.0,0345350804,9780345350800,406.0,eng,2002,Ballantine Books
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,4.12,65.0,2774.0,0345331052,9780345331052,208.0,eng,1991,Del Rey
36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly,4.3,93.0,9518.0,0345384229,9780345384225,379.0,eng,1996,Del Rey
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh,4.05,9.0,140.0,1589943074,9781589943070,191.0,eng,2006,Fantasy Flight Games
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,4.23,160.0,6253.0,0345384210,9780345384218,387.0,eng,2003,Del Rey
36333,Loving Will Shakespeare,Carolyn Meyer,3.47,166.0,1361.0,0152054510,9780152054519,265.0,eng,2006,Harcourt Children's Books
36334,Doomed Queen Anne (Young Royals  #3),Carolyn Meyer,3.87,195.0,3547.0,0152050868,9780152050863,240.0,eng,2004,HMH Books for Young Readers
36336,Patience  Princess Catherine (Young Royals  #4),Carolyn Meyer,3.79,119.0,2227.0,0152054472,9780152054472,208.0,en-US,2009,HMH Books for Young Readers
36338,Marie  Dancing,Carolyn Meyer,3.76,77.0,1085.0,0152051163,9780152051167,272.0,eng,2005,HMH Books for Young Readers
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,4.2,1.0,5.0,1588467988,9781588467980,96.0,eng,2005,Malhavoc Press
36368,Suddenly Daddy (Suddenly #1),Loree Lough,3.78,1.0,37.0,0373870280,9780373870288,256.0,eng,1998,Love Inspired
36397,Great Short Stories by American Women,Candace Ward,3.96,35.0,306.0,0486287769,9780486287768,208.0,eng,1996,Dover Publications Inc.
36402,The Governess; or  The Little Female Academy,Sarah Fielding/Candace Ward,2.63,18.0,132.0,1551114127,9781551114125,242.0,eng,2005,Broadview Press Inc
36424,The White House (Symbols of America),Debra Hess,4.0,2.0,3.0,0761417125,9780761417125,40.0,eng,2004,Cavendish Square Publishing
36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,4.02,199.0,4209.0,068483183X,9780684831831,384.0,en-US,1996,Free Press
36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,4.4,3.0,107.0,0195135792,9780195135794,1262.0,en-GB,2007,Oxford University Press USA
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,4.01,4.0,265.0,0425127265,9780425127261,329.0,eng,1991,Berkley
36450,Dracula Was a Woman: In Search of the Blood Countess of Transylvania,Raymond T. McNally,3.52,25.0,155.0,0070456712,9780070456716,254.0,eng,1987,McGraw-Hill Companies
36461,Proof of Concept,Larry Young/Damian Couceiro/Kieron Dwyer,3.0,1.0,6.0,1932051295,9781932051292,134.0,eng,2005,AIT Planet Lar
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,179.0,8207.0,039330700X,9780393307009,352.0,eng,1990,W. W. Norton & Company
36489,Justice Oliver Wendell Holmes: Law and the Inner Self,G. Edward White,3.67,2.0,17.0,0195101286,9780195101287,648.0,eng,1995,Oxford University Press USA
36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling,5.0,1.0,1.0,1584655801,9781584655800,179.0,eng,2007,University Press of New England
36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,3.31,3.0,16.0,0870541854,9780870541858,237.0,eng,2006,Arkham House Publishers
